1.11491727e-04,1.10235409e-04,1.08727083e-04,1.06216485e-04,1.03658696e-04,1.01727579e-04,1.00610374e-04,1.00736672e-04,1.01824024e-04,1.03760074e-04,1.05657849e-04,1.07102688e-04,1.07505175e-04,1.06767082e-04,1.04928686e-04,1.02532287e-04,9.97719304e-05,9.72340926e-05,9.46262537e-05,9.23733578e-05,9.02392926e-05,8.90881709e-05,8.85442093e-05,8.95558580e-05,9.14035882e-05,9.46685261e-05,9.84860084e-05,1.02865598e-04,1.06848198e-04,1.10311238e-04,1.12623059e-04,1.13235059e-04,1.12478423e-04,1.10120238e-04,1.07222295e-04,1.03909054e-04,1.01415250e-04,9.97744756e-05,9.94071759e-05,9.99433142e-05,1.01016762e-04,1.02244454e-04,1.02944785e-04,1.02886083e-04,1.01737075e-04,9.99424839e-05,9.76800228e-05,9.54670459e-05,9.39994070e-05,9.30982584e-05,9.33441470e-05,9.40923171e-05,9.56252510e-05,9.70194681e-05,9.80466858e-05,9.82716011e-05,9.73871581e-05,9.54941309e-05,9.29874455e-05,9.04738899e-05,8.82148923e-05,8.67019118e-05,8.61131646e-05,8.63404615e-05,8.73999229e-05,8.88540526e-05,9.08555637e-05,9.28587227e-05,9.50802131e-05,9.70140797e-05,9.91059670e-05,1.00746926e-04,1.02365879e-04,1.03344813e-04,1.03707450e-04,1.03425775e-04,1.02724859e-04,1.01714964e-04,1.00832676e-04,1.00004481e-04,9.94562803e-05,9.87570654e-05,9.79565490e-05,9.66446361e-05,9.49907516e-05,9.29819250e-05,9.08564444e-05,8.88384324e-05,8.72091020e-05,8.66191532e-05,8.68956566e-05,8.82798721e-05,9.01170402e-05,9.21447114e-05,9.36583900e-05,9.46222784e-05,9.46971913e-05,9.44464704e-05,9.41247666e-05,9.37584744e-05
1.12326627e-04,1.11074117e-04,1.09629788e-04,1.07131227e-04,1.04582787e-04,1.02467314e-04,1.01154420e-04,1.00996350e-04,1.01890131e-04,1.03503847e-04,1.05286673e-04,1.06575065e-04,1.06877827e-04,1.06036375e-04,1.04253027e-04,1.01983249e-04,9.92869750e-05,9.68326467e-05,9.43520777e-05,9.23710251e-05,9.04198763e-05,8.92984963e-05,8.88186829e-05,8.96111191e-05,9.13875941e-05,9.44147006e-05,9.80160593e-05,1.02182702e-04,1.06224376e-04,1.09649560e-04,1.11784320e-04,1.12422855e-04,1.11605850e-04,1.09269797e-04,1.06439185e-04,1.03344355e-04,1.01034357e-04,9.94584170e-05,9.91949124e-05,9.97523568e-05,1.00852972e-04,1.02071004e-04,1.02749621e-04,1.02674636e-04,1.01628909e-04,9.97773103e-05,9.76035078e-05,9.55654747e-05,9.39980992e-05,9.31650617e-05,9.33186679e-05,9.40983694e-05,9.55583644e-05,9.70397878e-05,9.82792709e-05,9.84537017e-05,9.75987072e-05,9.58618158e-05,9.34256866e-05,9.09036783e-05,8.89362561e-05,8.76872622e-05,8.72940627e-05,8.76479495e-05,8.87740833e-05,9.02230597e-05,9.20560888e-05,9.37269853e-05,9.55338851e-05,9.70148677e-05,9.86912017e-05,1.00158438e-04,1.01488070e-04,1.02317342e-04,1.02856413e-04,1.02758789e-04,1.02215610e-04,1.01397159e-04,1.00615932e-04,1.00038445e-04,9.95220300e-05,9.90968960e-05,9.82623864e-05,9.71769398e-05,9.55537103e-05,9.36501482e-05,9.14298645e-05,8.94435042e-05,8.78596707e-05,8.70565137e-05,8.72763942e-05,8.84949767e-05,9.01418895e-05,9.19883502e-05,9.32777031e-05,9.38946140e-05,9.37993147e-05,9.32596795e-05,9.28093886e-05,9.23187098e-05
1.13175426e-04,1.12027952e-04,1.10621088e-04,1.08190852e-04,1.05601179e-04,1.03377412e-04,1.01861478e-04,1.01517757e-04,1.02007411e-04,1.03320757e-04,1.04753150e-04,1.05904864e-04,1.06099038e-04,1.05339905e-04,1.03532538e-04,1.01267034e-04,9.87658121e-05,9.65029326e-05,9.40846883e-05,9.22582823e-05,9.04717966e-05,8.94582632e-05,8.89834089e-05,8.96950352e-05,9.12316905e-05,9.39751213e-05,9.73414433e-05,1.01391742e-04,1.05265687e-04,1.08555689e-04,1.10646713e-04,1.11252143e-04,1.10367252e-04,1.08147680e-04,1.05441822e-04,1.02424526e-04,1.00262761e-04,9.89046796e-05,9.86920007e-05,9.93766443e-05,1.00549014e-04,1.01776396e-04,1.02509942e-04,1.02563598e-04,1.01611245e-04,9.99233208e-05,9.78522232e-05,9.57361811e-05,9.43164304e-05,9.34017523e-05,9.36760439e-05,9.43752357e-05,9.58776531e-05,9.72229418e-05,9.84091326e-05,9.86287620e-05,9.78780540e-05,9.60489813e-05,9.37081485e-05,9.13028773e-05,8.94829518e-05,8.84786882e-05,8.83705002e-05,8.89589572e-05,9.00256055e-05,9.14824158e-05,9.30503711e-05,9.44101097e-05,9.59056999e-05,9.70266097e-05,9.83532725e-05,9.94006592e-05,1.00518128e-04,1.01350902e-04,1.01819226e-04,1.01824461e-04,1.01324750e-04,1.00833455e-04,1.00183581e-04,9.98455178e-05,9.94070670e-05,9.90505903e-05,9.83802974e-05,9.75268027e-05,9.61928397e-05,9.45075584e-05,9.23972863e-05,9.05185882e-05,8.87302540e-05,8.79623739e-05,8.78592792e-05,8.88482732e-05,9.02345396e-05,9.17844586e-05,9.26009097e-05,9.29403696e-05,9.25700375e-05,9.18966819e-05,9.12392880e-05,9.07011752e-05
1.14781540e-04,1.13637338e-04,1.12381191e-04,1.09889218e-04,1.07352264e-04,1.04934960e-04,1.03035801e-04,1.02142389e-04,1.02126990e-04,1.02834977e-04,1.03844923e-04,1.04497463e-04,1.04498793e-04,1.03677629e-04,1.02047313e-04,1.00028353e-04,9.77464304e-05,9.57362709e-05,9.37993965e-05,9.23267941e-05,9.09945085e-05,9.01877554e-05,8.98101361e-05,9.01353398e-05,9.13968597e-05,9.34312708e-05,9.65041991e-05,9.99799485e-05,1.03609413e-04,1.06533965e-04,1.08634343e-04,1.09070889e-04,1.08169948e-04,1.06072920e-04,1.03550943e-04,1.00964205e-04,9.91542264e-05,9.81132224e-05,9.80375764e-05,9.88395934e-05,1.00188779e-04,1.01469543e-04,1.02342661e-04,1.02365125e-04,1.01642702e-04,1.00023961e-04,9.82865531e-05,9.63409129e-05,9.50452961e-05,9.41910261e-05,9.42686242e-05,9.49659996e-05,9.63365316e-05,9.76891104e-05,9.88645477e-05,9.90496239e-05,9.83437973e-05,9.64828367e-05,9.43276436e-05,9.22241491e-05,9.07111728e-05,9.02135661e-05,9.03658005e-05,9.13568051e-05,9.26092785e-05,9.38193792e-05,9.50054086e-05,9.58408824e-05,9.65482052e-05,9.69953647e-05,9.74513465e-05,9.79756557e-05,9.86967970e-05,9.94651831e-05,9.98003143e-05,9.99899251e-05,9.98881547e-05,9.97097405e-05,9.94469396e-05,9.93552457e-05,9.91652089e-05,9.91446430e-05,9.87356777e-05,9.83633221e-05,9.72124527e-05,9.60344321e-05,9.41192655e-05,9.23177216e-05,9.04957277e-05,8.95729570e-05,8.91236597e-05,8.97362075e-05,9.06213708e-05,9.14963662e-05,9.19742626e-05,9.17084954e-05,9.08270109e-05,8.95993812e-05,8.88777630e-05,8.81784610e-05
1.16303682e-04,1.15236611e-04,1.13882975e-04,1.11561486e-04,1.08810214e-04,1.06259971e-04,1.04170975e-04,1.02727620e-04,1.02240509e-04,1.02225016e-04,1.02711090e-04,1.02883414e-04,1.02779585e-04,1.01953777e-04,1.00525484e-04,9.88185014e-05,9.67931617e-05,9.50464290e-05,9.35748726e-05,9.24744262e-05,9.15735346e-05,9.10043260e-05,9.07444088e-05,9.08487129e-05,9.15684405e-05,9.30897460e-05,9.54224373e-05,9.83391916e-05,1.01560025e-04,1.04306644e-04,1.06063511e-04,1.06416341e-04,1.05600757e-04,1.03618468e-04,1.01324052e-04,9.91991565e-05,9.75456294e-05,9.68213311e-05,9.71419038e-05,9.82411554e-05,9.97092887e-05,1.01256189e-04,1.02291663e-04,1.02562733e-04,1.02121322e-04,1.00817787e-04,9.92577008e-05,9.76269120e-05,9.64808871e-05,9.57165206e-05,9.57210873e-05,9.61656223e-05,9.74309518e-05,9.84753598e-05,9.94417041e-05,9.94141772e-05,9.86914968e-05,9.69140318e-05,9.47950773e-05,9.29121754e-05,9.16736671e-05,9.14666071e-05,9.20586939e-05,9.33126152e-05,9.45666947e-05,9.56418554e-05,9.64819794e-05,9.68091857e-05,9.68763288e-05,9.66985534e-05,9.65919863e-05,9.67473321e-05,9.69773699e-05,9.73916749e-05,9.76219087e-05,9.79900832e-05,9.79243247e-05,9.81361258e-05,9.80514964e-05,9.83505114e-05,9.84673031e-05,9.87160349e-05,9.87549216e-05,9.89122142e-05,9.84595463e-05,9.79024702e-05,9.64081203e-05,9.48516961e-05,9.29599646e-05,9.18169818e-05,9.10297388e-05,9.11764467e-05,9.13202388e-05,9.17123466e-05,9.13611461e-05,9.06204858e-05,8.91136048e-05,8.76398401e-05,8.67231206e-05,8.59126009e-05
1.17452289e-04,1.16388816e-04,1.15147558e-04,1.12692880e-04,1.09938624e-04,1.07065984e-04,1.04672405e-04,1.02871431e-04,1.01865681e-04,1.01280139e-04,1.01253799e-04,1.01047431e-04,1.00708682e-04,9.99331530e-05,9.88126365e-05,9.73458791e-05,9.59064447e-05,9.47004157e-05,9.37373556e-05,9.31478198e-05,9.28437651e-05,9.25385604e-05,9.22640795e-05,9.21585076e-05,9.24960653e-05,9.32861390e-05,9.50151925e-05,9.71357891e-05,9.98081681e-05,1.02091678e-04,1.03610626e-04,1.03884838e-04,1.03093365e-04,1.01291045e-04,9.92390315e-05,9.73491960e-05,9.60900470e-05,9.56782582e-05,9.63502452e-05,9.76022593e-05,9.93949475e-05,1.01152840e-04,1.02587647e-04,1.03052898e-04,1.02871070e-04,1.02027735e-04,1.00866915e-04,9.95434813e-05,9.85499655e-05,9.79071093e-05,9.78183123e-05,9.80818259e-05,9.88082852e-05,9.95469901e-05,1.00249567e-04,1.00094296e-04,9.90965582e-05,9.73037651e-05,9.52969111e-05,9.36695417e-05,9.26476072e-05,9.27050221e-05,9.34919831e-05,9.47239980e-05,9.60107171e-05,9.70053306e-05,9.74728584e-05,9.73448377e-05,9.69135048e-05,9.62539837e-05,9.56707560e-05,9.54248620e-05,9.52319607e-05,9.54270220e-05,9.54908575e-05,9.58870923e-05,9.59068899e-05,9.63884797e-05,9.66819389e-05,9.72172406e-05,9.75839186e-05,9.83769344e-05,9.88094360e-05,9.96320710e-05,9.97907170e-05,9.99026609e-05,9.88602178e-05,9.77230388e-05,9.59464703e-05,9.45484328e-05,9.34020234e-05,9.29859888e-05,9.26654436e-05,9.25057983e-05,9.16112761e-05,9.02075161e-05,8.86033012e-05,8.67326135e-05,8.57212255e-05,8.48618588e-05
1.17881618e-04,1.16795601e-04,1.15491807e-04,1.12947094e-04,1.10189380e-04,1.07168342e-04,1.04636496e-04,1.02385223e-04,1.01006454e-04,1.00091878e-04,9.95955625e-05,9.92660932e-05,9.88830939e-05,9.82707167e-05,9.73800666e-05,9.63601656e-05,9.53950819e-05,9.46040519e-05,9.41583934e-05,9.40559866e-05,9.40976055e-05,9.42186511e-05,9.40437617e-05,9.38029668e-05,9.36477600e-05,9.38954278e-05,9.48548493e-05,9.64292431e-05,9.84901560e-05,1.00296002e-04,1.01563910e-04,1.01735671e-04,1.00714818e-04,9.91405190e-05,9.72200657e-05,9.54966390e-05,9.45704458e-05,9.45582818e-05,9.52766672e-05,9.69975640e-05,9.91931373e-05,1.01264665e-04,1.02975618e-04,1.03920279e-04,1.04096564e-04,1.03714925e-04,1.02960878e-04,1.02129955e-04,1.01353126e-04,1.00641131e-04,1.00420236e-04,1.00298622e-04,1.00551000e-04,1.00802996e-04,1.01036852e-04,1.00465140e-04,9.94416151e-05,9.76750926e-05,9.57411253e-05,9.41132543e-05,9.32319862e-05,9.33066962e-05,9.39937068e-05,9.51595323e-05,9.62317618e-05,9.71317582e-05,9.73049641e-05,9.71602261e-05,9.65077136e-05,9.57243928e-05,9.48758588e-05,9.43700865e-05,9.38578917e-05,9.38751637e-05,9.37174822e-05,9.39093743e-05,9.40294238e-05,9.46233450e-05,9.51071336e-05,9.60277641e-05,9.66638402e-05,9.78586681e-05,9.89245051e-05,1.00448564e-04,1.01392626e-04,1.02134185e-04,1.01757895e-04,1.00875573e-04,9.91902224e-05,9.76491261e-05,9.62688156e-05,9.53504704e-05,9.44771511e-05,9.37023312e-05,9.23776425e-05,9.08205436e-05,8.88098091e-05,8.69496417e-05,8.58838483e-05,8.50476321e-05
1.17294976e-04,1.16233588e-04,1.15008283e-04,1.12385964e-04,1.09723663e-04,1.06510641e-04,1.03739648e-04,1.01299470e-04,9.96100558e-05,9.83625513e-05,9.77303043e-05,9.72549909e-05,9.70683030e-05,9.65272651e-05,9.60564505e-05,9.56036700e-05,9.51485472e-05,9.49387747e-05,9.51664539e-05,9.55701961e-05,9.59527763e-05,9.62359048e-05,9.61535319e-05,9.58415160e-05,9.54890958e-05,9.53259045e-05,9.57475393e-05,9.68051314e-05,9.81638120e-05,9.95345061e-05,1.00302019e-04,1.00180289e-04,9.91829095e-05,9.74807992e-05,9.56018782e-05,9.41213839e-05,9.32509852e-05,9.34161898e-05,9.45527954e-05,9.63958414e-05,9.89240281e-05,1.01220344e-04,1.03300326e-04,1.04776867e-04,1.05581450e-04,1.05652499e-04,1.05441736e-04,1.04871774e-04,1.04395367e-04,1.03694957e-04,1.03187381e-04,1.02719676e-04,1.02492574e-04,1.02258371e-04,1.01890819e-04,1.01147011e-04,9.98712158e-05,9.81040694e-05,9.62874410e-05,9.46178429e-05,9.37416649e-05,9.36099084e-05,9.39636629e-05,9.47829423e-05,9.55351720e-05,9.61667320e-05,9.64864298e-05,9.63026543e-05,9.56613518e-05,9.50092440e-05,9.42466018e-05,9.35496326e-05,9.28729637e-05,9.26253325e-05,9.22664845e-05,9.24171844e-05,9.27068949e-05,9.34770730e-05,9.41592406e-05,9.54190226e-05,9.63894546e-05,9.80228551e-05,9.95328155e-05,1.01611052e-04,1.03227533e-04,1.04433032e-04,1.04593666e-04,1.03977342e-04,1.02384571e-04,1.00724951e-04,9.89157010e-05,9.75882310e-05,9.64305202e-05,9.52290137e-05,9.39541534e-05,9.22527775e-05,9.03862888e-05,8.86861055e-05,8.77325840e-05,8.68981730e-05
1.15808015e-04,1.14682179e-04,1.13572522e-04,1.11039436e-04,1.08401596e-04,1.05220419e-04,1.02498426e-04,9.98625839e-05,9.78610974e-05,9.65092726e-05,9.59064812e-05,9.54959139e-05,9.53666225e-05,9.52891506e-05,9.53070455e-05,9.51462819e-05,9.53336319e-05,9.56369647e-05,9.61152056e-05,9.69359300e-05,9.76046597e-05,9.80884493e-05,9.82749899e-05,9.80033668e-05,9.75328110e-05,9.70565156e-05,9.71986590e-05,9.76669171e-05,9.87061807e-05,9.94679511e-05,9.98390565e-05,9.92459728e-05,9.79540429e-05,9.60634630e-05,9.41229819e-05,9.27436497e-05,9.20323840e-05,9.22783303e-05,9.36978451e-05,9.59168218e-05,9.85660345e-05,1.01375455e-04,1.03784333e-04,1.05499445e-04,1.06801733e-04,1.07391260e-04,1.07780024e-04,1.07520179e-04,1.07143800e-04,1.06403099e-04,1.05610341e-04,1.04663666e-04,1.04005845e-04,1.03373467e-04,1.02615813e-04,1.01676187e-04,1.00337476e-04,9.86373438e-05,9.68134020e-05,9.52402840e-05,9.41125933e-05,9.35259484e-05,9.34535000e-05,9.36926090e-05,9.41568904e-05,9.46002372e-05,9.48200778e-05,9.49970469e-05,9.46970999e-05,9.42917701e-05,9.36025645e-05,9.30169169e-05,9.21544846e-05,9.16641556e-05,9.11565793e-05,9.14282425e-05,9.18775553e-05,9.28231906e-05,9.39094199e-05,9.53088958e-05,9.67299625e-05,9.87376409e-05,1.00687673e-04,1.03196816e-04,1.05260213e-04,1.06908126e-04,1.07433143e-04,1.06777705e-04,1.05355880e-04,1.03357784e-04,1.01329209e-04,9.95032026e-05,9.81611774e-05,9.68617668e-05,9.54927771e-05,9.39996246e-05,9.24164833e-05,9.10049461e-05,9.01630272e-05,8.96333019e-05
1.13715793e-04,1.12676071e-04,1.11600773e-04,1.09320823e-04,1.06658512e-04,1.03696292e-04,1.00862287e-04,9.80981381e-05,9.61691913e-05,9.46568977e-05,9.40361324e-05,9.38062671e-05,9.40371833e-05,9.42138760e-05,9.47201266e-05,9.50062340e-05,9.57462578e-05,9.65319060e-05,9.74706019e-05,9.85061955e-05,9.93662299e-05,1.00109306e-04,1.00314587e-04,1.00196698e-04,9.98012648e-05,9.94553802e-05,9.92955622e-05,9.95484513e-05,9.99936750e-05,1.00152234e-04,9.99705671e-05,9.89138342e-05,9.72408925e-05,9.51261900e-05,9.31598947e-05,9.15159555e-05,9.10360244e-05,9.14179362e-05,9.30637897e-05,9.54222771e-05,9.83150122e-05,1.01199726e-04,1.04013522e-04,1.06137655e-04,1.07940070e-04,1.09008017e-04,1.09705874e-04,1.09759104e-04,1.09405463e-04,1.08551115e-04,1.07526810e-04,1.06374558e-04,1.05299601e-04,1.04347446e-04,1.03558686e-04,1.02526616e-04,1.01115554e-04,9.94584702e-05,9.76752250e-05,9.60875432e-05,9.46249601e-05,9.35169257e-05,9.29132897e-05,9.26175636e-05,9.25407564e-05,9.28146378e-05,9.31149523e-05,9.34103297e-05,9.36949388e-05,9.36642541e-05,9.32625814e-05,9.27171123e-05,9.19403321e-05,9.11792126e-05,9.07752208e-05,9.09944654e-05,9.16884451e-05,9.31078464e-05,9.46093904e-05,9.64065867e-05,9.81258821e-05,1.00172627e-04,1.02530175e-04,1.05131294e-04,1.07420114e-04,1.09141855e-04,1.09712094e-04,1.09078104e-04,1.07439231e-04,1.05086758e-04,1.02772264e-04,1.00754861e-04,9.91837741e-05,9.79375757e-05,9.69489538e-05,9.57816053e-05,9.47904202e-05,9.38032024e-05,9.31549577e-05,9.27428844e-05
